Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,62.737,14.440,31.440,53.858,62.753,113.645,134.686,334.325,334.325,0.016
5,14.200,53.265,19.425,21.542,58.887,66.395,87.387,102.015,122.455,122.455,0.019
10,17.200,49.455,19.285,20.687,62.073,64.466,78.363,98.027,111.168,111.168,0.020
15,17.400,52.166,19.464,20.765,63.003,66.407,78.543,111.221,164.421,164.421,0.019
20,19.600,53.904,19.542,22.364,63.306,64.936,77.710,111.951,141.112,141.112,0.019
25,18.200,48.648,19.278,20.840,62.945,64.422,68.017,73.185,86.931,86.931,0.021
30,15.200,51.294,19.129,21.561,62.797,67.117,84.876,99.037,112.113,112.113,0.019
35,16.400,55.965,18.995,26.368,63.309,66.277,81.144,93.950,111.673,111.673,0.018
40,20.000,50.973,19.044,22.426,62.419,64.513,83.448,98.609,111.237,111.237,0.020
45,20.200,48.754,19.177,20.274,62.399,64.390,72.225,96.814,112.187,112.443,0.021
50,16.000,50.856,18.986,21.186,62.940,66.443,71.687,79.583,109.853,109.853,0.020
55,20.200,45.052,19.282,20.102,32.665,64.025,71.007,93.314,110.935,113.090,0.022
60,4.200,60.729,19.492,61.573,62.855,64.359,87.499,104.475,109.720,109.720,0.016
