Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,0.400,4848.755,4552.725,4552.725,5144.785,5144.785,5144.785,5144.785,5144.785,5144.785,0.000
5,0.400,5476.778,4602.997,4602.997,6350.559,6350.559,6350.559,6350.559,6350.559,6350.559,0.000
10,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
15,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
20,0.200,9072.278,9072.278,9072.278,9072.278,9072.278,9072.278,9072.278,9072.278,9072.278,0.000
25,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
30,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
35,0.400,4300.763,4152.049,4152.049,4449.477,4449.477,4449.477,4449.477,4449.477,4449.477,0.000
40,0.200,7328.543,7328.543,7328.543,7328.543,7328.543,7328.543,7328.543,7328.543,7328.543,0.000
45,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
50,0.200,6172.808,6172.808,6172.808,6172.808,6172.808,6172.808,6172.808,6172.808,6172.808,0.000
