Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1.000,718.710,612.646,621.239,643.655,769.293,946.716,946.716,946.716,946.716,0.001
5,0.800,901.732,705.544,795.605,857.593,1248.184,1248.184,1248.184,1248.184,1248.184,0.001
10,0.800,766.244,719.742,755.870,784.409,804.956,804.956,804.956,804.956,804.956,0.001
15,0.800,892.580,703.199,777.323,786.696,1303.100,1303.100,1303.100,1303.100,1303.100,0.001
20,0.600,1020.064,699.872,699.872,1174.532,1185.788,1185.788,1185.788,1185.788,1185.788,0.001
25,0.600,981.272,731.376,731.376,793.051,1419.388,1419.388,1419.388,1419.388,1419.388,0.001
30,1.600,910.565,752.736,781.993,878.016,1007.407,1285.410,1285.410,1285.410,1285.410,0.001
35,1.200,1079.937,934.412,984.128,1110.514,1141.214,1231.094,1231.094,1231.094,1231.094,0.001
40,1.000,888.866,725.161,767.801,932.971,992.935,1025.462,1025.462,1025.462,1025.462,0.001
45,1.200,1267.304,805.671,871.881,1338.511,1710.022,1919.379,1919.379,1919.379,1919.379,0.001
50,0.600,956.714,716.248,716.248,923.301,1230.592,1230.592,1230.592,1230.592,1230.592,0.001
55,0.400,1096.881,861.124,861.124,1332.638,1332.638,1332.638,1332.638,1332.638,1332.638,0.001
