Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.200,553.758,75.860,470.849,612.997,647.632,763.644,774.007,946.716,946.716,0.002
5,16.000,626.690,48.883,427.686,694.022,777.928,1226.219,1252.622,1296.770,1296.770,0.002
10,18.800,535.650,46.443,353.054,572.237,739.642,785.458,804.956,1144.062,1144.062,0.002
15,18.800,509.172,47.120,271.758,480.563,741.261,805.447,930.514,1401.221,1401.221,0.002
20,19.200,545.780,50.869,405.080,605.809,706.754,740.991,826.806,1185.788,1185.788,0.002
25,19.800,483.978,48.119,270.659,505.356,639.631,761.966,802.097,1419.388,1419.388,0.002
30,19.000,538.045,48.432,380.168,559.719,729.210,771.803,960.874,1285.410,1285.410,0.002
35,18.600,555.177,46.818,251.459,515.346,832.189,984.128,1128.703,1339.856,1339.856,0.002
40,19.600,517.868,46.828,320.656,490.952,736.146,782.953,992.935,1211.203,1211.203,0.002
45,18.000,546.601,46.958,273.523,489.023,711.203,1111.710,1317.469,1919.379,1919.379,0.002
50,16.200,591.341,47.604,272.989,643.448,778.209,929.323,994.749,1725.200,1725.200,0.002
55,15.800,567.197,47.334,288.357,501.477,727.713,1370.804,1380.055,1391.714,1391.714,0.002
