Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,0.400,137.101,75.860,75.860,198.341,198.341,198.341,198.341,198.341,198.341,0.007
5,1.000,61.244,48.883,48.940,49.466,78.419,80.512,80.512,80.512,80.512,0.016
10,0.800,47.707,46.443,47.419,48.245,48.719,48.719,48.719,48.719,48.719,0.021
15,0.400,48.028,47.120,47.120,48.936,48.936,48.936,48.936,48.936,48.936,0.021
20,0.400,64.583,50.869,50.869,78.297,78.297,78.297,78.297,78.297,78.297,0.015
25,0.800,56.426,48.119,48.411,48.766,80.409,80.409,80.409,80.409,80.409,0.018
30,0.800,55.350,48.432,48.823,49.762,74.384,74.384,74.384,74.384,74.384,0.018
35,1.000,54.093,46.818,47.312,47.449,48.049,80.836,80.836,80.836,80.836,0.018
40,1.200,47.289,46.828,46.834,47.252,47.674,47.952,47.952,47.952,47.952,0.021
45,0.800,47.801,46.958,47.949,48.120,48.178,48.178,48.178,48.178,48.178,0.021
50,0.200,47.604,47.604,47.604,47.604,47.604,47.604,47.604,47.604,47.604,0.021
55,0.800,56.322,47.334,48.145,50.286,79.522,79.522,79.522,79.522,79.522,0.018
