Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2500.800,3.993,0.217,1.585,2.477,4.008,6.137,9.962,31.885,134.886,0.250
5,2261.200,4.412,0.211,1.757,2.704,4.522,7.020,11.069,36.364,140.261,0.227
10,2274.800,4.383,0.224,1.777,2.688,4.618,6.979,9.769,36.088,133.549,0.228
15,2501.800,3.989,0.181,1.593,2.472,4.106,6.127,9.218,32.301,124.956,0.251
20,2304.200,4.327,0.233,1.772,2.712,4.597,6.800,9.299,35.700,88.303,0.231
25,2279.200,4.383,0.210,1.752,2.704,4.603,7.044,9.905,36.565,97.631,0.228
30,2288.400,4.364,0.205,1.805,2.732,4.593,6.713,9.435,35.102,144.135,0.229
35,2401.400,4.160,0.210,1.641,2.546,4.286,6.516,9.820,34.192,145.568,0.240
40,2445.800,4.084,0.191,1.632,2.543,4.245,6.406,8.925,34.596,95.827,0.245
45,2322.800,4.299,0.216,1.692,2.601,4.497,6.768,10.069,35.004,117.172,0.233
50,2400.200,4.156,0.165,1.650,2.561,4.315,6.563,8.991,35.315,99.550,0.241
55,2219.800,4.504,0.208,1.789,2.729,4.655,7.512,10.753,38.476,149.372,0.222
60,500.800,3.922,0.219,1.567,2.410,4.069,6.270,8.924,33.345,60.377,0.255
