Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1737408859.0671709	1737408949.8850899	90.8179190158844	0.0
2	1737408952.318635	1737409043.1419444	90.8233094215393	2.4335451126098633
3	1737409043.1941454	1737409090.6571279	47.462982416152954	0.052201032638549805
4	1737409090.7114685	1737409136.1844556	45.47298717498779	0.05434060096740723
5	1737409136.2394686	1737409181.7656126	45.52614402770996	0.05501294136047363
6	1737409181.822519	1737409276.090264	94.26774501800537	0.05690646171569824
7	1737409276.1499903	1737409322.5550766	46.405086278915405	0.05972623825073242
8	1737409322.6143098	1737409368.3521657	45.73785591125488	0.05923318862915039
9	1737409368.413278	1737409414.6257222	46.21244406700134	0.061112403869628906
10	1737409418.6018941	1737409464.143215	45.54132080078125	3.9761719703674316
11	1737409464.206918	1737409554.1717906	89.96487259864807	0.06370306015014648
12	1737409554.2365422	1737409671.302646	117.06610369682312	0.06475162506103516
13	1737409671.368724	1737409762.3942394	91.02551531791687	0.06607818603515625
14	1737409762.4615815	1737409853.9543185	91.49273705482483	0.06734204292297363
15	1737409854.0244234	1737409968.9252162	114.90079283714294	0.07010483741760254
16	1737409969.0038636	1737410015.2488918	46.245028257369995	0.07864737510681152
17	1737410015.3286688	1737410060.919749	45.59108018875122	0.07977700233459473
18	1737410061.0688405	1737410106.867244	45.79840350151062	0.14909148216247559
19	1737410111.3355436	1737410202.8524914	91.51694774627686	4.468299627304077
20	1737410202.9313266	1737410294.9417112	92.01038455963135	0.07883524894714355
21	1737410295.0216618	1737410387.9806364	92.95897459983826	0.07995057106018066
22	1737410388.0476878	1737410480.0815847	92.03389692306519	0.06705141067504883
23	1737410480.148114	1737410526.9302514	46.782137393951416	0.0665292739868164
24	1737410527.0163627	1737410572.5848932	45.568530559539795	0.08611130714416504
25	1737410572.6701849	1737410662.4826822	89.81249737739563	0.08529162406921387
26	1737410662.5263624	1737410709.6823304	47.15596795082092	0.04368019104003906
27	1737410714.5239604	1737410804.3621254	89.83816504478455	4.841629981994629
28	1737410804.4440472	1737410851.0926387	46.6485915184021	0.08192181587219238
29	1737410851.1842568	1737410951.281225	100.09696817398071	0.09161806106567383
30	1737410951.3740935	1737411062.4627068	111.08861327171326	0.09286856651306152
31	1737411062.5564096	1737411156.6345134	94.07810378074646	0.09370279312133789
