Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,193.600,31.872,0.401,0.834,44.120,46.572,57.388,70.493,80.936,111.507,0.031
5,202.000,28.691,0.368,0.675,43.546,45.419,55.093,73.768,80.788,87.733,0.035
10,200.800,30.169,0.386,0.624,43.762,45.480,55.850,76.816,80.242,139.764,0.033
15,210.800,29.628,0.375,0.622,43.611,45.177,58.628,75.495,79.762,84.531,0.034
20,187.800,30.326,0.358,0.638,43.651,45.086,56.105,75.965,80.183,100.427,0.033
25,199.200,29.593,0.339,0.591,43.508,45.278,56.315,75.105,79.970,92.722,0.034
30,196.800,30.026,0.336,0.587,43.568,44.863,59.423,78.291,81.051,98.480,0.033
35,184.600,32.092,0.321,0.660,43.700,45.536,58.149,74.931,80.134,110.083,0.031
40,192.200,30.074,0.350,0.563,43.562,44.736,53.976,78.056,80.363,131.003,0.033
45,191.600,31.031,0.339,0.570,43.626,44.824,52.210,75.676,79.178,131.409,0.032
50,195.800,30.850,0.348,0.627,43.591,45.131,58.119,78.183,80.226,98.004,0.032
55,198.800,30.551,0.341,0.599,43.561,45.011,56.597,78.549,80.250,111.562,0.033
60,33.600,32.006,0.378,0.599,43.586,45.457,59.515,79.040,80.594,80.784,0.031
