Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,145.921,73.603,96.209,119.731,164.329,224.564,316.011,481.862,481.862,0.007
5,17.400,149.669,74.758,101.586,122.910,166.273,240.907,297.653,668.486,668.486,0.007
10,15.400,161.131,75.738,104.427,129.538,175.452,307.372,359.480,415.753,415.753,0.006
15,15.200,154.945,75.550,101.434,142.894,185.343,250.382,311.423,376.001,376.001,0.006
20,19.200,151.773,74.864,107.324,131.084,177.588,237.392,301.343,489.164,489.164,0.007
25,18.600,145.152,75.754,98.326,129.868,169.630,223.471,271.793,397.964,397.964,0.007
30,18.800,149.742,74.482,101.202,135.501,178.055,231.943,291.414,377.883,377.883,0.007
35,16.600,154.736,75.521,101.360,124.156,191.881,258.230,307.568,399.964,399.964,0.006
40,16.600,160.921,75.037,108.745,135.933,199.345,289.604,321.422,399.588,399.588,0.006
45,18.200,147.690,74.118,98.185,127.961,174.851,250.598,274.789,425.291,425.291,0.007
50,17.800,148.687,74.865,102.299,131.643,175.311,249.318,278.606,312.769,312.769,0.007
55,19.400,140.696,74.150,101.657,127.079,169.120,217.536,253.718,355.105,355.105,0.007
60,2.400,160.215,75.538,93.451,133.356,237.324,278.427,418.423,418.423,418.423,0.006
